2018-2022,39059,"Guernsey, OH        ",6,4.6%,8.2%,9.2%,10.0%,12.7%,14.9%
2018-2022,39061,"Hamilton, OH        ",1,12.7%,18.7%,23.7%,29.2%,33.2%,40.3%
2018-2022,39063,"Hancock, OH        ",4,10.8%,14.7%,18.7%,21.7%,24.6%,28.5%
2018-2022,39065,"Hardin, OH        ",6,7.4%,10.4%,11.6%,11.4%,14.0%,18.5%
2018-2022,39067,"Harrison, OH        ",8,3.9%,5.5%,7.0%,9.0%,7.8%,11.7%
2018-2022,39069,"Henry, OH        ",6,5.4%,7.8%,10.3%,11.1%,13.3%,18.1%
2018-2022,39071,"Highland, OH        ",6,4.1%,6.8%,8.2%,9.7%,11.1%,15.2%
2018-2022,39073,"Hocking, OH        ",1,5.1%,7.2%,8.1%,9.8%,12.8%,14.7%
2018-2022,39075,"Holmes, OH        ",9,2.9%,6.7%,6.6%,8.3%,8.3%,11.1%
2018-2022,39077,"Huron, OH        ",4,6.0%,8.9%,9.4%,10.9%,12.4%,15.5%
2018-2022,39079,"Jackson, OH        ",7,4.4%,7.8%,7.9%,11.0%,14.0%,15.9%
2018-2022,39081,"Jefferson, OH        ",3,4.8%,7.6%,8.8%,11.8%,14.8%,19.5%
2018-2022,39083,"Knox, OH        ",6,8.4%,10.7%,12.8%,16.7%,20.4%,23.7%
2018-2022,39085,"Lake, OH        ",1,8.9%,14.2%,17.5%,21.5%,24.8%,29.9%
2018-2022,39087,"Lawrence, OH        ",2,4.2%,6.5%,8.2%,10.3%,14.9%,18.2%
2018-2022,39089,"Licking, OH        ",1,7.4%,11.2%,13.0%,18.4%,22.0%,29.5%
2018-2022,39091,"Logan, OH        ",4,4.2%,8.7%,8.9%,11.5%,15.3%,18.9%
2018-2022,39093,"Lorain, OH        ",1,7.1%,10.9%,12.3%,16.6%,21.2%,27.2%
2018-2022,39095,"Lucas, OH        ",2,9.4%,14.0%,17.0%,21.3%,22.9%,28.0%
2018-2022,39097,"Madison, OH        ",1,4.6%,7.4%,9.0%,13.0%,17.6%,20.4%
2018-2022,39099,"Mahoning, OH        ",2,7.3%,10.8%,14.0%,17.5%,21.0%,26.2%
2018-2022,39101,"Marion, OH        ",4,5.9%,9.9%,9.9%,11.1%,12.1%,13.5%
2018-2022,39103,"Medina, OH        ",1,8.3%,15.4%,18.0%,24.8%,29.9%,35.9%
2018-2022,39105,"Meigs, OH        ",8,2.9%,6.0%,7.3%,7.4%,11.4%,11.5%
2018-2022,39107,"Mercer, OH        ",7,5.8%,8.3%,8.6%,12.7%,16.1%,20.4%
2018-2022,39109,"Miami, OH        ",2,6.9%,10.6%,14.1%,16.3%,20.3%,24.7%
2018-2022,39111,"Monroe, OH        ",8,4.0%,5.4%,6.8%,8.4%,10.5%,10.7%
2018-2022,39113,"Montgomery, OH        ",2,11.2%,16.0%,20.0%,22.8%,24.4%,30.0%
2018-2022,39115,"Morgan, OH        ",8,3.6%,6.0%,7.4%,9.1%,7.7%,11.2%
2018-2022,39117,"Morrow, OH        ",1,4.0%,6.5%,7.2%,9.5%,13.5%,16.9%
2018-2022,39119,"Muskingum, OH        ",4,5.9%,8.5%,10.1%,12.6%,13.8%,19.3%
2018-2022,39121,"Noble, OH        ",9,3.7%,5.9%,5.6%,8.1%,8.9%,13.1%
2018-2022,39123,"Ottawa, OH        ",3,6.3%,9.2%,13.5%,16.0%,20.3%,26.9%
2018-2022,39125,"Paulding, OH        ",8,4.1%,5.4%,6.9%,7.8%,12.5%,15.4%
2018-2022,39127,"Perry, OH        ",1,2.8%,6.3%,5.8%,6.9%,10.1%,14.8%
2018-2022,39129,"Pickaway, OH        ",1,5.9%,8.5%,9.0%,11.4%,15.9%,19.6%
2018-2022,39131,"Pike, OH        ",9,6.7%,8.6%,8.0%,9.7%,12.7%,14.0%
2018-2022,39133,"Portage, OH        ",2,12.3%,15.1%,17.6%,21.0%,24.6%,31.7%
2018-2022,39135,"Preble, OH        ",6,5.1%,7.6%,7.0%,10.1%,11.9%,18.8%
2018-2022,39137,"Putnam, OH        ",6,5.0%,7.3%,8.8%,12.9%,19.7%,25.9%
2018-2022,39139,"Richland, OH        ",3,6.4%,10.1%,11.6%,12.6%,15.0%,17.8%
2018-2022,39141,"Ross, OH        ",4,5.8%,8.7%,9.2%,11.3%,13.7%,16.5%
2018-2022,39143,"Sandusky, OH        ",4,5.4%,9.2%,10.7%,11.9%,13.3%,18.3%
2018-2022,39145,"Scioto, OH        ",4,4.6%,7.1%,8.5%,10.1%,14.0%,17.6%
2018-2022,39147,"Seneca, OH        ",4,6.4%,9.2%,10.1%,12.5%,15.7%,18.9%
2018-2022,39149,"Shelby, OH        ",4,5.7%,8.5%,11.2%,12.8%,13.8%,20.7%
2018-2022,39151,"Stark, OH        ",2,7.1%,11.3%,14.3%,17.9%,20.7%,24.1%
2018-2022,39153,"Summit, OH        ",2,10.5%,15.5%,19.7%,25.1%,29.4%,34.6%
2018-2022,39155,"Trumbull, OH        ",2,6.5%,10.0%,11.4%,14.5%,16.4%,20.0%
2018-2022,39157,"Tuscarawas, OH        ",4,4.6%,7.8%,9.0%,12.2%,14.7%,19.7%
2018-2022,39159,"Union, OH        ",1,6.7%,10.3%,12.0%,15.9%,27.8%,39.3%
2018-2022,39161,"Van Wert, OH        ",6,5.4%,7.5%,9.3%,12.0%,15.0%,17.2%
2018-2022,39163,"Vinton, OH        ",8,4.5%,5.5%,4.8%,6.0%,7.9%,15.4%
2018-2022,39165,"Warren, OH        ",1,5.9%,11.3%,18.0%,28.4%,36.9%,44.7%
2018-2022,39167,"Washington, OH        ",4,7.8%,11.4%,13.2%,15.0%,15.9%,20.5%
2018-2022,39169,"Wayne, OH        ",4,8.7%,12.6%,13.9%,17.2%,19.4%,24.0%
2018-2022,39171,"Williams, OH        ",7,6.3%,8.3%,8.9%,10.7%,12.9%,14.4%
2018-2022,39173,"Wood, OH        ",2,11.3%,18.6%,21.9%,26.2%,29.4%,37.5%
2018-2022,39175,"Wyandot, OH        ",7,4.2%,8.7%,8.7%,9.8%,13.2%,21.2%

Textbox17,Textbox49,Textbox69,county2,rate_1971,rate_1981,rate_1991,rate_2001,ID2012_A,rate_2011,ID1970_U,ID1980_U,ID1990_U,ID2000_U,ID2012_U,ID2010_U,ID1970_R,ID1980_R,ID1990_R,ID2000_R,ID2012_R,ID2010_R
2018-2022,2018-2022,2018-2022,United States,10.7%,16.2%,20.3%,24.4%,28.5%,34.3%,11.5%,17.5%,21.9%,26.2%,30.5%,36.4%,6.7%,10.5%,12.3%,14.9%,17.6%,21.5%
2018-2022,2018-2022,2018-2022,Alabama,7.8%,12.2%,15.7%,19.0%,22.3%,27.2%,8.9%,13.8%,17.8%,21.7%,25.1%,30.3%,5.1%,8.0%,9.6%,11.5%,13.4%,16.5%
2018-2022,2018-2022,2018-2022,Alaska,14.1%,21.1%,23.0%,24.7%,27.5%,30.7%,15.7%,22.8%,25.5%,27.0%,29.8%,33.3%,11.9%,18.2%,18.9%,20.7%,22.9%,25.5%
2018-2022,2018-2022,2018-2022,Arizona,12.6%,17.4%,20.3%,23.5%,26.6%,31.8%,13.0%,17.9%,21.0%,24.2%,27.3%,32.5%,7.5%,10.3%,9.8%,12.4%,14.0%,17.0%
2018-2022,2018-2022,2018-2022,Arkansas,6.7%,10.8%,13.3%,16.7%,19.8%,24.7%,8.4%,13.5%,16.6%,20.7%,24.4%,30.1%,5.2%,8.5%,10.1%,12.3%,14.0%,16.8%
2018-2022,2018-2022,2018-2022,California,13.4%,19.6%,23.4%,26.6%,30.5%,35.9%,13.6%,19.7%,23.6%,26.8%,30.7%,36.1%,8.7%,14.6%,15.6%,18.0%,21.4%,24.7%
2018-2022,2018-2022,2018-2022,Colorado,14.9%,23.0%,27.0%,32.7%,36.7%,43.7%,16.2%,24.0%,28.2%,34.0%,38.0%,45.1%,9.1%,17.2%,19.8%,25.0%,28.6%,34.4%
2018-2022,2018-2022,2018-2022,Connecticut,13.7%,20.7%,27.2%,31.4%,36.2%,41.4%,13.9%,21.0%,27.6%,32.1%,36.9%,42.0%,10.5%,16.7%,22.1%,24.4%,28.7%,32.1%
2018-2022,2018-2022,2018-2022,Delaware,13.1%,17.5%,21.4%,25.0%,28.5%,34.5%,14.2%,19.1%,23.3%,27.4%,30.5%,35.4%,6.8%,9.9%,13.0%,16.6%,22.0%,31.7%
2018-2022,2018-2022,2018-2022,District of Columbia,17.8%,27.5%,33.3%,39.1%,51.2%,62.6%,17.8%,27.5%,33.3%,39.1%,51.2%,62.6%,,,,,,
2018-2022,2018-2022,2018-2022,Florida,10.3%,14.9%,18.3%,22.3%,26.2%,32.3%,10.4%,15.1%,18.6%,22.7%,26.6%,32.8%,6.3%,9.0%,11.0%,11.9%,13.3%,16.7%
2018-2022,2018-2022,2018-2022,Georgia,9.2%,14.6%,19.3%,24.3%,27.8%,33.6%,10.6%,16.5%,21.8%,27.2%,30.8%,36.8%,5.3%,8.5%,10.1%,12.4%,14.6%,18.1%
2018-2022,2018-2022,2018-2022,Hawaii,14.0%,20.3%,22.9%,26.2%,29.6%,34.7%,15.0%,21.2%,23.8%,27.2%,30.6%,35.7%,7.4%,15.3%,17.8%,21.3%,25.4%,30.6%
2018-2022,2018-2022,2018-2022,Idaho,10.0%,15.8%,17.7%,21.7%,24.7%,30.2%,10.6%,16.7%,18.7%,23.1%,26.0%,31.8%,8.9%,14.2%,15.6%,18.6%,21.4%,25.6%
2018-2022,2018-2022,2018-2022,Illinois,10.3%,16.2%,21.0%,26.1%,31.1%,36.7%,11.1%,17.4%,22.8%,28.1%,33.4%,39.1%,6.4%,10.0%,11.7%,14.1%,17.0%,20.4%
2018-2022,2018-2022,2018-2022,Indiana,8.3%,12.5%,15.6%,19.4%,23.0%,28.2%,9.2%,13.9%,17.5%,21.9%,25.6%,31.2%,5.9%,8.7%,10.0%,12.0%,14.4%,17.9%
2018-2022,2018-2022,2018-2022,Iowa,9.1%,13.9%,16.9%,21.2%,25.3%,30.3%,11.5%,17.2%,20.9%,26.0%,30.8%,35.9%,6.9%,10.7%,12.5%,15.5%,18.0%,21.8%
2018-2022,2018-2022,2018-2022,Kansas,11.4%,17.0%,21.1%,25.8%,30.0%,34.7%,13.5%,20.2%,25.1%,30.2%,34.7%,39.5%,8.7%,12.7%,14.6%,17.8%,20.2%,23.4%
2018-2022,2018-2022,2018-2022,Kentucky,7.2%,11.1%,13.6%,17.1%,21.0%,26.5%,8.8%,13.6%,17.1%,21.5%,25.8%,32.1%,5.1%,7.8%,9.0%,11.2%,13.8%,17.6%
2018-2022,2018-2022,2018-2022,Louisiana,9.0%,13.9%,16.1%,18.7%,21.4%,26.1%,9.7%,14.9%,17.4%,20.1%,23.0%,28.1%,6.4%,9.5%,10.3%,12.2%,13.9%,15.7%
2018-2022,2018-2022,2018-2022,Maine,8.4%,14.4%,18.8%,22.9%,27.3%,34.1%,9.3%,15.4%,21.0%,25.4%,30.6%,38.0%,7.3%,13.2%,16.0%,19.4%,22.9%,28.5%
2018-2022,2018-2022,2018-2022,Maryland,13.9%,20.4%,26.5%,31.4%,36.3%,42.2%,14.4%,21.0%,27.2%,32.2%,37.1%,43.0%,6.5%,10.5%,13.6%,17.4%,21.9%,27.1%
2018-2022,2018-2022,2018-2022,Massachusetts,12.6%,20.0%,27.2%,33.2%,39.0%,45.9%,12.6%,20.0%,27.3%,33.2%,39.0%,46.0%,10.8%,19.7%,26.0%,31.5%,35.3%,42.7%
2018-2022,2018-2022,2018-2022,Michigan,9.4%,14.3%,17.4%,21.8%,25.5%,31.1%,9.9%,15.0%,18.5%,23.3%,27.3%,33.1%,6.6%,10.5%,11.8%,14.5%,17.3%,21.5%
2018-2022,2018-2022,2018-2022,Minnesota,11.1%,17.4%,21.8%,27.4%,32.2%,38.2%,13.1%,20.1%,25.1%,31.2%,36.2%,42.4%,6.6%,10.8%,12.8%,16.4%,19.8%,23.8%
2018-2022,2018-2022,2018-2022,Mississippi,8.1%,12.3%,14.7%,16.9%,20.0%,23.9%,9.9%,14.9%,17.9%,20.2%,23.6%,27.7%,7.0%,10.5%,12.4%,14.3%,16.7%,20.1%
2018-2022,2018-2022,2018-2022,Missouri,9.0%,13.9%,17.8%,21.6%,25.8%,31.2%,10.1%,15.9%,20.6%,24.9%,29.6%,35.3%,5.7%,8.5%,10.1%,12.4%,14.8%,18.4%
2018-2022,2018-2022,2018-2022,Montana,11.0%,17.5%,19.8%,24.4%,28.5%,34.0%,14.7%,21.2%,24.0%,29.0%,33.4%,39.5%,8.2%,14.1%,15.7%,19.6%,23.0%,27.4%
2018-2022,2018-2022,2018-2022,Nebraska,9.6%,15.5%,18.9%,23.7%,28.1%,33.5%,12.8%,19.5%,23.6%,28.8%,33.5%,38.8%,6.7%,11.4%,13.3%,16.9%,19.6%,23.8%
2018-2022,2018-2022,2018-2022,Nevada,10.8%,14.4%,15.3%,18.2%,22.2%,26.5%,11.2%,14.7%,15.5%,18.5%,22.7%,27.2%,8.2%,12.6%,13.4%,15.4%,16.7%,19.1%
2018-2022,2018-2022,2018-2022,New Hampshire,10.9%,18.2%,24.4%,28.7%,33.4%,39.0%,11.0%,18.6%,25.5%,30.2%,35.2%,41.3%,10.6%,17.7%,22.5%,26.2%,30.6%,35.4%
2018-2022,2018-2022,2018-2022,New Jersey,11.8%,18.3%,24.9%,29.8%,35.4%,42.3%,11.8%,18.3%,24.9%,29.8%,35.4%,42.3%,,,,,,
2018-2022,2018-2022,2018-2022,New Mexico,12.7%,17.6%,20.4%,23.5%,25.6%,29.1%,15.0%,20.4%,24.0%,27.0%,29.0%,33.1%,10.1%,13.5%,14.6%,17.2%,18.9%,20.6%
2018-2022,2018-2022,2018-2022,New York,11.9%,17.9%,23.1%,27.4%,32.8%,38.8%,12.2%,18.4%,23.9%,28.3%,33.8%,39.8%,8.3%,12.1%,14.3%,16.6%,19.9%,24.8%
2018-2022,2018-2022,2018-2022,North Carolina,8.5%,13.2%,17.4%,22.5%,26.8%,33.9%,9.6%,15.0%,19.7%,25.4%,30.0%,37.3%,5.8%,9.0%,11.2%,14.1%,16.9%,21.4%
2018-2022,2018-2022,2018-2022,North Dakota,8.4%,14.8%,18.1%,22.0%,27.1%,31.4%,12.3%,19.6%,23.1%,26.9%,32.4%,37.0%,5.7%,11.0%,13.2%,16.4%,20.1%,23.4%
2018-2022,2018-2022,2018-2022,Ohio,9.3%,13.7%,17.0%,21.1%,24.7%,30.4%,10.0%,14.7%,18.5%,23.1%,27.0%,32.9%,6.0%,9.2%,10.3%,12.4%,14.8%,18.7%
2018-2022,2018-2022,2018-2022,Oklahoma,10.0%,15.1%,17.8%,20.3%,23.2%,27.3%,11.6%,17.2%,20.2%,22.8%,26.2%,30.5%,8.0%,12.0%,14.0%,16.0%,17.9%,20.6%
2018-2022,2018-2022,2018-2022,Oregon,11.8%,17.9%,20.6%,25.1%,29.2%,35.5%,12.8%,19.3%,22.2%,27.0%,31.4%,38.0%,8.2%,12.2%,13.7%,16.2%,18.5%,21.9%
2018-2022,2018-2022,2018-2022,Pennsylvania,8.7%,13.6%,17.9%,22.4%,27.0%,33.8%,9.2%,14.3%,19.1%,23.8%,28.8%,35.8%,5.8%,9.1%,11.3%,14.0%,16.9%,21.0%
2018-2022,2018-2022,2018-2022,Rhode Island,9.4%,15.4%,21.3%,25.6%,30.8%,36.3%,9.4%,15.4%,21.3%,25.6%,30.8%,36.3%,,,,,,
2018-2022,2018-2022,2018-2022,South Carolina,9.0%,13.4%,16.6%,20.4%,24.6%,30.6%,9.6%,14.3%,17.9%,21.9%,26.3%,32.5%,6.8%,9.9%,11.4%,13.9%,15.9%,19.5%
2018-2022,2018-2022,2018-2022,South Dakota,8.6%,14.0%,17.2%,21.5%,26.0%,30.4%,9.5%,15.8%,19.7%,24.5%,28.9%,34.3%,8.2%,13.0%,15.5%,19.3%,23.6%,26.3%
2018-2022,2018-2022,2018-2022,Tennessee,7.9%,12.6%,16.0%,19.6%,23.5%,29.7%,9.0%,14.3%,18.1%,22.2%,26.4%,33.2%,4.5%,7.4%,8.9%,11.0%,13.7%,17.2%
2018-2022,2018-2022,2018-2022,Texas,10.9%,16.9%,20.3%,23.2%,26.3%,32.3%,11.8%,18.3%,21.9%,24.8%,27.7%,33.8%,6.9%,10.1%,11.6%,13.6%,15.5%,18.9%
2018-2022,2018-2022,2018-2022,Utah,14.0%,19.9%,22.3%,26.1%,29.9%,36.1%,14.7%,20.8%,23.2%,27.0%,30.8%,37.1%,9.9%,14.3%,16.2%,20.7%,23.7%,29.6%
2018-2022,2018-2022,2018-2022,Vermont,11.5%,19.0%,24.3%,29.4%,34.2%,41.7%,14.4%,22.1%,29.0%,34.8%,40.1%,48.7%,10.4%,17.8%,22.3%,27.0%,31.4%,38.2%
2018-2022,2018-2022,2018-2022,Virginia,12.3%,19.1%,24.5%,29.5%,34.7%,41.0%,14.1%,21.8%,27.5%,32.7%,38.0%,44.2%,5.2%,8.1%,9.7%,12.3%,15.2%,19.3%
2018-2022,2018-2022,2018-2022,Washington,12.7%,19.0%,22.9%,27.7%,31.6%,38.0%,13.1%,19.5%,23.8%,28.7%,32.7%,39.2%,10.0%,14.6%,16.3%,19.7%,22.5%,27.4%
2018-2022,2018-2022,2018-2022,West Virginia,6.8%,10.4%,12.3%,14.8%,17.9%,22.7%,7.8%,12.1%,14.6%,17.3%,20.9%,26.3%,5.4%,8.2%,9.3%,11.4%,13.7%,17.3%
2018-2022,2018-2022,2018-2022,Wisconsin,9.8%,14.8%,17.7%,22.4%,26.4%,32.0%,10.8%,16.3%,19.7%,25.0%,29.2%,35.3%,6.8%,10.8%,12.4%,15.7%,18.7%,22.9%
2018-2022,2018-2022,2018-2022,Wyoming,11.8%,17.2%,18.8%,21.9%,24.3%,29.0%,13.2%,18.7%,20.5%,21.9%,23.2%,28.8%,11.1%,16.5%,18.0%,21.9%,24.7%,29.1%
2018-2022,2018-2022,2018-2022,Puerto Rico,,,,18.3%,22.5%,28.3%,,,,18.7%,22.9%,28.8%,,,,12.0%,16.5%,20.3%

